Camera1_START->CollisionAlert_FINISH,Camera1_START->Camera1_FINISH,Camera1_FINISH->Perception_CameraPerception_START,Perception_CameraPerception_START->Perception_CameraPerception_FINISH,Perception_CameraPerception_FINISH->Perception_Fusion_START,Perception_Fusion_START->Perception_Fusion_FINISH,Perception_Fusion_FINISH->SemanticExtraction_ObjectDetection_START,SemanticExtraction_ObjectDetection_START->SemanticExtraction_ObjectDetection_FINISH,SemanticExtraction_ObjectDetection_FINISH->SemanticExtraction_Prediction_START,SemanticExtraction_Prediction_START->SemanticExtraction_Prediction_FINISH,SemanticExtraction_Prediction_FINISH->CollisionDetection_TimeToCollision_START,CollisionDetection_TimeToCollision_START->CollisionDetection_TimeToCollision_FINISH,CollisionDetection_TimeToCollision_FINISH->CollisionDetection_BrakingDecision_START,CollisionDetection_BrakingDecision_START->CollisionDetection_BrakingDecision_FINISH,CollisionDetection_BrakingDecision_FINISH->CollisionAlert_START,CollisionAlert_START->CollisionAlert_FINISH,Perception_CameraPerception_START,Perception_Fusion_START,SemanticExtraction_ObjectDetection_START,SemanticExtraction_Prediction_START,CollisionDetection_TimeToCollision_START,CollisionDetection_BrakingDecision_START,CollisionAlert_START
0.454117,0.003184,0.074079,0.009247,0.058429,0.023099,0.000000,0.053629,0.018699,0.008354,0.171457,0.029255,0.000000,0.002852,0.000000,0.001833,0,1,1,2,2,2,2
0.342049,0.006702,0.075878,0.010026,0.050824,0.026933,0.000000,0.042608,0.000000,0.010420,0.083679,0.029591,0.000000,0.005156,0.000000,0.000232,0,1,1,2,1,1,1
0.458700,0.001432,0.098325,0.010739,0.036128,0.017349,0.000000,0.044775,0.033832,0.010772,0.162314,0.034916,0.000000,0.005772,0.000000,0.002346,0,1,1,2,2,2,2
0.353815,0.005475,0.100413,0.011333,0.038186,0.033394,0.000000,0.059346,0.000000,0.011323,0.060288,0.025385,0.000000,0.007422,0.000000,0.001250,0,1,1,2,1,1,1
0.402046,0.003920,0.059520,0.010235,0.051545,0.026204,0.000000,0.039981,0.029055,0.009262,0.145321,0.020681,0.000000,0.004099,0.000000,0.002223,0,1,1,1,1,2,2
0.470216,0.007501,0.088418,0.013227,0.048379,0.032900,0.000000,0.054939,0.000000,0.009884,0.174976,0.031961,0.000000,0.005725,0.000000,0.002306,1,1,1,2,2,2,2
0.433319,0.006157,0.066089,0.013025,0.050810,0.021635,0.000000,0.047254,0.032693,0.010111,0.152932,0.027857,0.000000,0.001500,0.000000,0.003256,0,1,1,2,1,2,2
0.469803,0.004004,0.097391,0.006891,0.055756,0.026837,0.000000,0.057848,0.015086,0.009809,0.150138,0.026779,0.010622,0.006762,0.000000,0.001880,0,1,1,2,2,2,2
0.483447,0.004723,0.112536,0.007465,0.044572,0.020886,0.000000,0.048606,0.015536,0.010622,0.167959,0.035330,0.010033,0.003977,0.000000,0.001202,0,1,1,2,2,2,2
0.443409,0.006214,0.077466,0.012175,0.029454,0.033308,0.000000,0.050027,0.026573,0.010033,0.150408,0.032132,0.009512,0.004561,0.000000,0.001546,0,1,1,2,1,2,2
0.435727,0.002230,0.077519,0.010761,0.040901,0.020306,0.000000,0.054833,0.024328,0.009512,0.159519,0.029923,0.000000,0.004280,0.000000,0.001615,0,1,1,2,2,2,2
0.436926,0.004231,0.064456,0.007137,0.061428,0.026255,0.002840,0.059727,0.009217,0.009612,0.150016,0.038365,0.000000,0.001377,0.000000,0.002265,0,1,1,2,1,2,2
0.437670,0.001233,0.088396,0.005570,0.041092,0.026423,0.000000,0.048294,0.025363,0.010198,0.160676,0.023583,0.000000,0.004158,0.000000,0.002684,0,1,1,2,2,2,2
0.459236,0.008980,0.082631,0.011367,0.039019,0.028602,0.000000,0.057426,0.008834,0.010095,0.168700,0.038360,0.000000,0.003400,0.000000,0.001822,0,1,1,2,1,2,2
0.367641,0.003226,0.077730,0.008902,0.053508,0.032851,0.000000,0.036157,0.000000,0.009740,0.098049,0.031259,0.009466,0.004147,0.000000,0.002606,0,1,1,2,1,1,1
0.451116,0.003366,0.099100,0.012657,0.026474,0.024773,0.000000,0.062043,0.022087,0.009466,0.150033,0.022788,0.010355,0.005636,0.000000,0.002338,0,1,1,1,2,2,2
0.479548,0.005459,0.096660,0.015275,0.032377,0.016256,0.000509,0.047857,0.020385,0.010355,0.187693,0.031050,0.008774,0.004837,0.000000,0.002061,0,1,1,2,2,2,2
0.458315,0.001517,0.091262,0.010241,0.043186,0.029821,0.000000,0.061852,0.027568,0.008774,0.141671,0.034318,0.000000,0.006981,0.000000,0.001124,0,1,1,2,2,2,2
0.345142,0.007634,0.098902,0.008011,0.035478,0.024895,0.000000,0.054392,0.000000,0.009832,0.066902,0.034175,0.000000,0.002427,0.000000,0.002494,0,1,1,2,1,1,1
0.428099,0.002143,0.056654,0.008221,0.056389,0.023110,0.000000,0.051349,0.011954,0.011372,0.168014,0.032474,0.000000,0.004939,0.000000,0.001480,0,1,1,1,1,2,2
0.425792,0.003743,0.059153,0.012745,0.041920,0.031665,0.000000,0.045184,0.036078,0.009814,0.141885,0.026126,0.010534,0.003827,0.000000,0.003118,0,1,1,2,1,2,2
0.472809,0.005846,0.104526,0.004577,0.046090,0.028898,0.000000,0.043609,0.008796,0.010534,0.184490,0.027302,0.000000,0.005097,0.000000,0.003044,0,1,1,2,2,2,2
0.384936,0.006672,0.080794,0.013603,0.059395,0.029472,0.000000,0.062756,0.000000,0.010495,0.075195,0.038276,0.000000,0.006037,0.000000,0.002241,0,1,1,2,1,1,1
0.371580,0.005122,0.105925,0.013681,0.033409,0.022104,0.000000,0.045426,0.000000,0.010684,0.095241,0.033068,0.000000,0.005046,0.000000,0.001874,1,1,1,2,1,1,1
0.438620,0.006005,0.081777,0.010625,0.026879,0.027671,0.000000,0.057374,0.027592,0.008289,0.159639,0.027180,0.000000,0.002713,0.000000,0.002876,0,1,1,1,2,2,2
0.481533,0.004086,0.096048,0.007266,0.061528,0.025064,0.000000,0.047629,0.027900,0.009454,0.162549,0.034028,0.000000,0.004869,0.000000,0.001112,0,1,1,2,2,2,2
0.389788,0.006936,0.101612,0.013131,0.052115,0.023074,0.000000,0.055750,0.000000,0.011195,0.075090,0.034648,0.010825,0.002569,0.000000,0.002843,0,1,1,2,1,1,1
0.440387,0.004701,0.070531,0.010714,0.046073,0.020712,0.000000,0.064981,0.024030,0.010825,0.151868,0.032458,0.000000,0.001768,0.000000,0.001726,0,1,1,2,2,2,2
0.442678,0.006827,0.071006,0.004605,0.050706,0.034738,0.000000,0.043733,0.027130,0.008990,0.158726,0.028347,0.000000,0.006349,0.000000,0.001521,0,1,1,2,2,2,2
0.428812,0.007001,0.085007,0.013850,0.034359,0.020844,0.000000,0.054692,0.028629,0.010681,0.142273,0.024218,0.000000,0.005684,0.000000,0.001574,0,1,1,2,2,2,2
0.446160,0.004060,0.091791,0.006901,0.041127,0.028088,0.000000,0.053290,0.002711,0.008380,0.170069,0.035077,0.000000,0.003207,0.000000,0.001459,0,1,1,2,2,2,2
0.443987,0.002463,0.080393,0.005018,0.061061,0.029800,0.000000,0.047751,0.021022,0.008708,0.155019,0.028751,0.000000,0.003736,0.000000,0.000265,0,1,1,2,2,2,2
0.476877,0.005626,0.078868,0.007221,0.060606,0.031566,0.000000,0.051262,0.010752,0.009355,0.170493,0.030892,0.011535,0.005533,0.000000,0.003168,0,1,1,2,2,2,2
0.462987,0.007407,0.088144,0.011816,0.043844,0.024006,0.000000,0.054181,0.029100,0.011535,0.150177,0.024127,0.010611,0.004859,0.000000,0.003180,0,1,1,2,2,2,2
0.456495,0.003824,0.084399,0.010538,0.057322,0.031270,0.000000,0.037290,0.022804,0.010611,0.164137,0.028641,0.000000,0.004126,0.000000,0.001533,0,1,1,2,2,2,2
0.363220,0.006138,0.102608,0.012640,0.039166,0.023561,0.000000,0.051147,0.000000,0.010542,0.072590,0.035264,0.000000,0.006829,0.000000,0.002735,0,1,1,2,1,1,1
0.432840,0.003620,0.065514,0.008569,0.038969,0.023431,0.000000,0.063243,0.023801,0.011018,0.157885,0.028415,0.000000,0.006707,0.000000,0.001668,0,1,1,1,1,2,2
0.354068,0.004302,0.089166,0.007728,0.057500,0.027616,0.000000,0.053387,0.000000,0.011659,0.057889,0.026902,0.009854,0.005213,0.000000,0.002852,0,1,1,2,1,1,1
0.479836,0.001971,0.090742,0.009435,0.058157,0.024000,0.000000,0.050244,0.002149,0.009854,0.184281,0.030124,0.009976,0.006625,0.000000,0.002278,0,1,1,2,2,2,2
0.446109,0.006500,0.051299,0.012847,0.051401,0.034149,0.000000,0.046727,0.026577,0.009976,0.171184,0.029199,0.000000,0.003403,0.000000,0.002847,0,1,1,2,1,2,2
0.344559,0.007764,0.054313,0.006822,0.058151,0.022322,0.000000,0.058315,0.000000,0.009066,0.088037,0.024607,0.010212,0.004314,0.000000,0.000636,0,1,1,1,1,1,1
0.475322,0.006373,0.080802,0.012208,0.064532,0.032567,0.000000,0.063650,0.003050,0.010212,0.166509,0.028605,0.000000,0.004517,0.000000,0.002297,0,1,1,2,2,2,2
0.440326,0.005820,0.073242,0.011267,0.048280,0.032481,0.000000,0.069980,0.000262,0.009799,0.156536,0.026850,0.000000,0.001939,0.000000,0.003870,0,1,1,2,2,2,2
0.436906,0.005949,0.074828,0.012344,0.034463,0.033309,0.010112,0.048183,0.020629,0.008935,0.151534,0.024364,0.010164,0.001427,0.000000,0.000665,0,1,1,2,2,2,2
0.438353,0.004182,0.079089,0.012829,0.046215,0.022696,0.000000,0.055152,0.006266,0.010164,0.162493,0.024173,0.009772,0.003815,0.000000,0.001507,0,1,1,2,2,2,2
0.468580,0.004966,0.078812,0.013155,0.034815,0.028614,0.000000,0.060251,0.003997,0.009772,0.182801,0.030958,0.010728,0.008038,0.000000,0.001673,0,1,1,2,2,2,2
0.447268,0.001156,0.071990,0.010818,0.060515,0.022205,0.000000,0.054087,0.030235,0.010728,0.143347,0.036318,0.000000,0.003173,0.000000,0.002696,0,1,1,2,2,2,2
0.436938,0.005074,0.085614,0.009920,0.044282,0.025634,0.000000,0.056434,0.019106,0.009488,0.155297,0.021676,0.000000,0.002283,0.000000,0.002130,0,1,1,2,2,2,2
0.438998,0.001892,0.088775,0.015282,0.048103,0.034512,0.000000,0.037549,0.010580,0.010416,0.152174,0.033652,0.000000,0.004434,0.000000,0.001629,0,1,1,2,2,2,2
0.454261,0.005090,0.094515,0.012321,0.033300,0.018226,0.000000,0.054820,0.021257,0.009612,0.160695,0.036347,0.000000,0.006736,0.000000,0.001342,0,1,1,2,2,2,2
0.445028,0.004835,0.127201,0.011208,0.006771,0.027591,0.000000,0.042632,0.033186,0.008408,0.139331,0.035587,0.000000,0.005703,0.000000,0.002575,0,1,1,2,2,2,2
0.465207,0.006121,0.075204,0.009671,0.062471,0.027936,0.000000,0.039289,0.023875,0.008309,0.168680,0.028332,0.009965,0.003089,0.000000,0.002265,0,1,1,2,2,2,2
0.463591,0.006835,0.088345,0.012574,0.048009,0.022429,0.011065,0.045837,0.017323,0.009965,0.165132,0.028939,0.000000,0.004452,0.000000,0.002686,0,1,1,2,2,2,2
0.359112,0.004761,0.084651,0.009295,0.055325,0.023991,0.000000,0.059791,0.000000,0.009561,0.075493,0.030692,0.000000,0.003677,0.000000,0.001875,0,1,1,2,1,1,1
0.337379,0.005747,0.062212,0.011275,0.043957,0.028580,0.000000,0.052107,0.000000,0.010413,0.075781,0.030527,0.009380,0.005272,0.000000,0.002128,0,1,1,2,1,1,1
0.462372,0.008337,0.108917,0.009257,0.041993,0.024887,0.000000,0.034859,0.028396,0.009380,0.156625,0.024634,0.008070,0.005747,0.000000,0.001270,1,1,1,2,2,2,2
0.460317,0.003544,0.093938,0.009327,0.054421,0.021384,0.000000,0.050196,0.015393,0.008070,0.172966,0.023683,0.000000,0.005174,0.000000,0.002221,0,1,1,2,2,2,2
0.472923,0.006589,0.087310,0.007982,0.069346,0.032309,0.000000,0.057414,0.000000,0.010486,0.159925,0.031886,0.000000,0.007511,0.000000,0.002165,0,1,1,2,2,2,2
0.443142,0.006466,0.072970,0.011949,0.036105,0.025037,0.000000,0.051696,0.034550,0.009001,0.155127,0.033121,0.000000,0.005792,0.000000,0.001328,0,1,1,2,1,2,2
0.353700,0.006300,0.067481,0.010330,0.060655,0.023120,0.000000,0.065913,0.000000,0.011105,0.064460,0.026335,0.009145,0.007631,0.000000,0.001225,0,1,1,2,1,1,1
0.431004,0.006818,0.071550,0.012994,0.048558,0.029992,0.000000,0.048636,0.016031,0.009145,0.142822,0.032178,0.008884,0.002046,0.000000,0.001350,0,1,1,1,2,2,2
0.453333,0.003029,0.074418,0.007850,0.051578,0.022852,0.000000,0.060503,0.002256,0.008884,0.182273,0.029512,0.000000,0.008999,0.000000,0.001179,0,1,1,2,2,2,2
0.344244,0.008915,0.053215,0.008966,0.081456,0.029383,0.000000,0.048833,0.000000,0.009230,0.054899,0.033146,0.008906,0.004294,0.000000,0.003001,0,1,1,1,1,1,1
0.478315,0.002139,0.095293,0.008349,0.080406,0.023003,0.016357,0.030393,0.006725,0.008906,0.161322,0.032531,0.008931,0.002553,0.000000,0.001407,0,1,2,2,2,2,2
0.433377,0.005118,0.047173,0.006763,0.086415,0.023574,0.000000,0.038228,0.025767,0.008931,0.154107,0.028872,0.000000,0.006314,0.000000,0.002115,0,1,1,2,1,2,2
0.472624,0.006389,0.087082,0.009786,0.083438,0.034942,0.000000,0.052369,0.000000,0.009099,0.157100,0.022135,0.000000,0.006634,0.000000,0.003650,1,1,2,2,2,2,2
0.442811,0.005262,0.064482,0.013325,0.073566,0.022308,0.000000,0.062349,0.000000,0.009831,0.146339,0.038095,0.000000,0.003680,0.000000,0.003574,0,1,1,2,1,2,2
0.456460,0.005116,0.138624,0.013771,0.030079,0.029728,0.000000,0.044106,0.014028,0.009616,0.144092,0.023624,0.000000,0.002162,0.000000,0.001514,0,1,2,2,2,2,2
0.451849,0.004066,0.072773,0.013467,0.065524,0.025909,0.000000,0.045193,0.000000,0.010342,0.174004,0.033115,0.000000,0.004886,0.000000,0.002570,0,1,1,2,2,2,2
0.419825,0.006732,0.023761,0.008825,0.084760,0.022606,0.000000,0.058635,0.013141,0.009770,0.144249,0.033572,0.009154,0.003420,0.000000,0.001200,0,1,1,1,1,1,1
0.461886,0.008231,0.073394,0.007882,0.067300,0.023779,0.000000,0.048302,0.013822,0.009154,0.170558,0.028081,0.000000,0.008577,0.000000,0.002806,0,1,1,2,2,2,2
0.463930,0.007259,0.061133,0.007668,0.090907,0.027116,0.000000,0.062234,0.004748,0.010478,0.157090,0.026608,0.000000,0.005782,0.000000,0.002907,0,1,1,2,2,2,2
0.413522,0.006569,0.107815,0.012836,0.072023,0.024245,0.000000,0.054723,0.000000,0.010893,0.070518,0.032219,0.010729,0.008424,0.000000,0.002528,0,2,2,2,1,1,1
0.448127,0.001983,0.088907,0.009084,0.064004,0.020821,0.000000,0.049218,0.027499,0.010729,0.137442,0.031486,0.000000,0.005462,0.000000,0.001492,0,1,1,2,2,2,2
0.465841,0.006488,0.078133,0.008906,0.077888,0.023150,0.000000,0.048506,0.003721,0.010502,0.167017,0.035795,0.000000,0.004027,0.000000,0.001708,0,1,1,2,2,2,2
0.477337,0.005153,0.075016,0.010243,0.081675,0.025671,0.000000,0.047333,0.022008,0.010238,0.147344,0.033950,0.011562,0.003464,0.000000,0.003680,0,1,1,2,2,2,2
0.504224,0.004740,0.131279,0.007520,0.058254,0.024302,0.000000,0.037114,0.028456,0.011562,0.154908,0.027010,0.011686,0.005215,0.000000,0.002178,1,2,2,2,2,2,2
0.489276,0.001880,0.085489,0.004428,0.079395,0.020510,0.000000,0.059728,0.004950,0.011686,0.180788,0.034649,0.000000,0.003356,0.000000,0.002417,0,1,1,2,2,2,2
0.483453,0.005091,0.093372,0.012060,0.071536,0.026583,0.000000,0.052897,0.027830,0.010190,0.146185,0.033377,0.000000,0.003196,0.000000,0.001136,0,1,1,2,2,2,2
0.489387,0.006752,0.084195,0.007959,0.078058,0.025497,0.000000,0.050535,0.029338,0.010700,0.147108,0.034488,0.008991,0.003350,0.000000,0.002416,0,1,2,2,2,2,2
0.483865,0.008558,0.092939,0.010164,0.067355,0.023804,0.000000,0.056901,0.016497,0.008991,0.144842,0.035097,0.011322,0.006400,0.000000,0.000995,0,1,2,2,2,2,2
0.485886,0.005787,0.108817,0.010252,0.053276,0.028552,0.000000,0.050824,0.011093,0.011322,0.159135,0.033220,0.009895,0.003101,0.000000,0.000612,0,1,2,2,2,2,2
0.475647,0.001839,0.094775,0.009781,0.076301,0.025036,0.000000,0.040024,0.027269,0.009895,0.163563,0.022481,0.000000,0.002137,0.000000,0.002546,0,1,2,2,2,2,2
0.449230,0.005981,0.043912,0.014680,0.084742,0.017279,0.000000,0.062232,0.011414,0.009661,0.164567,0.028092,0.000000,0.005139,0.000000,0.001531,0,1,1,2,2,2,2
0.497036,0.002807,0.093462,0.004264,0.090983,0.030396,0.000000,0.058125,0.004659,0.010664,0.152880,0.032238,0.010140,0.003437,0.000000,0.002981,1,1,2,2,2,2,2
0.468229,0.008806,0.053424,0.013058,0.077639,0.029133,0.000000,0.036862,0.028927,0.010140,0.173910,0.030283,0.000000,0.002935,0.000000,0.003112,0,1,1,2,2,2,2
0.392921,0.004163,0.091090,0.007104,0.093691,0.029612,0.000000,0.056259,0.000000,0.008418,0.070551,0.027314,0.000000,0.001646,0.000000,0.003073,1,1,2,2,1,1,1
0.374986,0.008240,0.058831,0.012993,0.088103,0.029542,0.000000,0.052551,0.000000,0.009086,0.078835,0.029933,0.000000,0.005890,0.000000,0.000982,0,1,1,2,1,1,1
0.372646,0.004690,0.072229,0.013174,0.072894,0.024719,0.000000,0.042904,0.000000,0.010516,0.086963,0.035831,0.000000,0.007774,0.000000,0.000952,0,1,2,2,1,1,1
0.462619,0.003759,0.072621,0.011018,0.083675,0.022993,0.000000,0.057960,0.020868,0.009306,0.145228,0.027985,0.000000,0.005561,0.000000,0.001645,0,1,2,2,2,2,2
0.488342,0.003976,0.085555,0.006667,0.073816,0.031236,0.000000,0.053812,0.008828,0.009255,0.160222,0.039135,0.008846,0.005542,0.000000,0.001452,0,1,1,2,2,2,2
0.458382,0.006514,0.092258,0.011485,0.058658,0.023790,0.000000,0.059587,0.020346,0.008846,0.143412,0.026477,0.000000,0.006175,0.000000,0.000834,0,1,2,2,2,2,2
0.457203,0.002743,0.075073,0.007546,0.094017,0.032469,0.000000,0.064231,0.000000,0.011166,0.132821,0.030817,0.000000,0.005602,0.000000,0.000718,0,1,1,2,2,2,2
0.474067,0.001972,0.088065,0.008745,0.072594,0.032039,0.000000,0.053412,0.003606,0.008830,0.173078,0.026654,0.000000,0.004171,0.000000,0.000901,0,1,2,2,2,2,2
0.461051,0.004459,0.075658,0.010262,0.084699,0.025363,0.000000,0.055590,0.017285,0.010076,0.145440,0.026012,0.000000,0.004786,0.000000,0.001421,0,1,2,2,2,2,2
0.498505,0.006458,0.086377,0.007469,0.082807,0.022098,0.000000,0.033262,0.022949,0.008812,0.176687,0.032161,0.011067,0.007848,0.000000,0.000510,0,1,2,2,2,2,2
0.505330,0.004549,0.097798,0.006992,0.067352,0.028189,0.000000,0.045528,0.031061,0.011067,0.168076,0.037714,0.000000,0.004876,0.000000,0.002128,0,1,2,2,2,2,2
0.382839,0.007440,0.087423,0.010112,0.071405,0.026723,0.000000,0.051645,0.000000,0.009463,0.068915,0.034496,0.010038,0.003880,0.000000,0.001299,0,1,2,2,1,1,2
0.487402,0.006093,0.104314,0.009785,0.061425,0.024481,0.000000,0.054184,0.010108,0.010038,0.153845,0.036508,0.008832,0.006116,0.000000,0.001673,0,1,1,2,2,2,2
0.495407,0.007646,0.096507,0.006668,0.072721,0.021110,0.000000,0.049801,0.017578,0.008832,0.178794,0.032564,0.000000,0.002683,0.000000,0.000503,1,1,2,2,2,2,2
0.359177,0.002992,0.076023,0.014479,0.061284,0.022801,0.000000,0.067284,0.000000,0.010500,0.067362,0.028449,0.000000,0.006394,0.000000,0.001609,0,1,1,2,1,1,1
0.473905,0.001921,0.095694,0.009541,0.046976,0.032016,0.000000,0.054479,0.018320,0.010165,0.155429,0.039837,0.000000,0.006265,0.000000,0.003262,0,1,1,2,2,2,2
0.391114,0.005893,0.106361,0.006549,0.068681,0.033685,0.000000,0.042359,0.000000,0.010105,0.076625,0.030336,0.000000,0.007367,0.000000,0.003153,0,1,2,2,1,1,1
0.454735,0.005588,0.064323,0.013024,0.076848,0.019528,0.000000,0.044341,0.031511,0.011540,0.150729,0.032120,0.000000,0.004477,0.000000,0.000706,0,1,1,2,2,2,2
0.451354,0.006898,0.087191,0.011445,0.060458,0.021527,0.000000,0.047466,0.021938,0.010291,0.153074,0.026316,0.000000,0.004537,0.000000,0.000213,0,1,1,2,2,2,2
0.464876,0.003266,0.077463,0.013752,0.073623,0.024199,0.000000,0.046247,0.015156,0.009974,0.166144,0.027511,0.000000,0.004398,0.000000,0.003143,0,1,1,2,2,2,2
0.455486,0.001289,0.066736,0.010786,0.092253,0.027196,0.000000,0.050588,0.015540,0.011478,0.140158,0.034056,0.000000,0.005146,0.000000,0.000260,0,1,1,2,2,2,2
0.495171,0.003333,0.098648,0.008243,0.061796,0.028249,0.000000,0.044020,0.012941,0.009893,0.177147,0.033244,0.008772,0.006675,0.000000,0.002210,0,1,2,2,2,2,2
0.479724,0.006267,0.069372,0.013155,0.087915,0.021832,0.000000,0.062336,0.017716,0.008772,0.156824,0.030101,0.000000,0.002226,0.000000,0.003208,0,1,2,2,2,2,2
0.371101,0.004528,0.079368,0.011045,0.072574,0.029575,0.000000,0.060059,0.000000,0.009739,0.067005,0.030689,0.000000,0.003850,0.000000,0.002669,0,1,1,2,1,1,1
0.477047,0.005049,0.092261,0.006940,0.068409,0.023174,0.000000,0.050574,0.021578,0.010257,0.160376,0.032233,0.000000,0.003197,0.000000,0.002999,0,1,1,2,2,2,2
0.474155,0.002687,0.094886,0.014367,0.060812,0.030010,0.000000,0.069382,0.002181,0.008849,0.156136,0.031427,0.000000,0.002881,0.000000,0.000537,1,1,1,2,2,2,2
0.396408,0.004681,0.070045,0.008218,0.030405,0.015094,0.000000,0.062392,0.020261,0.010044,0.145632,0.024171,0.000000,0.003504,0.000000,0.001961,0,1,1,2,1,2,2
0.497258,0.001897,0.135732,0.006468,0.031535,0.025216,0.015113,0.045994,0.000000,0.009924,0.176999,0.030771,0.009678,0.005539,0.000000,0.002392,0,1,1,2,2,2,2
0.467016,0.001583,0.068992,0.005589,0.076504,0.027764,0.000000,0.045561,0.023274,0.009678,0.151716,0.036358,0.009426,0.008481,0.000000,0.002090,0,1,1,2,2,2,2
0.487712,0.003758,0.088454,0.007169,0.092700,0.022646,0.000000,0.038348,0.031563,0.009426,0.153036,0.031434,0.000000,0.006445,0.000000,0.002733,0,1,2,2,2,2,2
0.453009,0.004544,0.052277,0.005084,0.093366,0.024060,0.000000,0.044914,0.028557,0.011310,0.159416,0.026188,0.000000,0.001898,0.000000,0.001395,0,1,1,2,2,2,2
0.371471,0.005348,0.078986,0.006641,0.064812,0.033116,0.000000,0.041018,0.000000,0.009440,0.081834,0.031570,0.010322,0.005672,0.000000,0.002712,0,1,1,2,1,1,1
0.442343,0.002594,0.060749,0.006999,0.089753,0.024166,0.000000,0.044250,0.023657,0.010322,0.140674,0.033114,0.000000,0.002963,0.000000,0.003102,0,1,1,2,2,2,2
0.469011,0.008215,0.071467,0.010108,0.062417,0.022589,0.000000,0.051671,0.015456,0.010223,0.167564,0.034361,0.009338,0.003413,0.000000,0.002189,0,1,1,2,2,2,2
0.515626,0.005751,0.100854,0.008795,0.072091,0.032626,0.000000,0.053394,0.015661,0.009338,0.171387,0.035465,0.000000,0.007612,0.000000,0.002652,1,1,2,2,2,2,2
0.364172,0.005540,0.073255,0.007502,0.085230,0.019358,0.000000,0.057117,0.000000,0.011153,0.061176,0.028683,0.010591,0.004030,0.000000,0.000537,0,1,1,2,1,1,1
0.449877,0.005972,0.077927,0.008631,0.074990,0.024648,0.000000,0.044501,0.011651,0.010591,0.163384,0.020997,0.000000,0.004116,0.000000,0.002469,0,1,1,2,2,2,2
0.394522,0.004526,0.104742,0.009369,0.080149,0.020101,0.000000,0.054029,0.000000,0.010519,0.077687,0.028876,0.000000,0.003850,0.000000,0.000674,1,2,2,2,1,1,1
0.473209,0.006764,0.067327,0.013193,0.080296,0.030715,0.000000,0.038421,0.024104,0.009486,0.165865,0.022032,0.010386,0.002918,0.000000,0.001702,0,1,2,2,2,2,2
0.478824,0.004379,0.068642,0.013425,0.083369,0.027965,0.000000,0.057441,0.006370,0.010386,0.160154,0.030703,0.008298,0.004604,0.000000,0.003088,0,1,2,2,2,2,2
0.480342,0.005966,0.092944,0.010434,0.056039,0.024859,0.000000,0.046794,0.027921,0.008298,0.165218,0.034398,0.000000,0.005176,0.000000,0.002295,0,1,1,2,2,2,2
0.387080,0.005166,0.020081,0.007625,0.074543,0.033682,0.000000,0.068364,0.003823,0.010282,0.134762,0.021375,0.000000,0.005868,0.000000,0.001509,0,1,1,2,1,2,2
0.476413,0.001708,0.082675,0.005552,0.089702,0.018629,0.000000,0.059972,0.000000,0.010178,0.155010,0.035140,0.009786,0.005420,0.000000,0.002641,0,1,2,2,2,2,2
0.492189,0.003957,0.088680,0.011806,0.068854,0.024753,0.000000,0.059522,0.002348,0.009786,0.173332,0.039670,0.000000,0.006782,0.000000,0.002699,0,1,1,2,2,2,2
0.484258,0.004278,0.088674,0.015125,0.068098,0.023091,0.000000,0.053852,0.036756,0.009662,0.138607,0.027943,0.011506,0.004759,0.000000,0.001907,0,1,1,2,2,2,2
0.490717,0.004780,0.094138,0.010924,0.073729,0.022486,0.000000,0.052885,0.009281,0.011506,0.178349,0.027236,0.000000,0.002388,0.000000,0.003015,0,1,2,2,2,2,2
0.386634,0.006793,0.100506,0.011988,0.069972,0.026995,0.000000,0.047414,0.000000,0.009492,0.078896,0.028589,0.000000,0.004934,0.000000,0.001055,0,1,2,2,1,1,1
0.471970,0.005120,0.058037,0.011207,0.080195,0.026802,0.000000,0.059355,0.012753,0.009956,0.153040,0.038900,0.011091,0.003949,0.000000,0.001565,0,1,1,2,2,2,2
0.451511,0.007543,0.066834,0.006663,0.079939,0.022070,0.000000,0.042934,0.032471,0.011091,0.149328,0.027453,0.000000,0.003486,0.000000,0.001699,0,1,1,2,2,2,2
0.474383,0.003512,0.094131,0.014438,0.078731,0.024729,0.000000,0.045328,0.023167,0.010127,0.138549,0.031701,0.000000,0.007847,0.000000,0.002123,1,1,2,2,2,2,2
0.449985,0.004745,0.081301,0.009306,0.062335,0.027073,0.000000,0.052079,0.003641,0.010660,0.154288,0.028240,0.010073,0.002920,0.000000,0.003324,0,1,1,2,2,2,2
0.474876,0.004154,0.100025,0.012323,0.077831,0.026526,0.000000,0.046913,0.001545,0.010073,0.165626,0.025211,0.000000,0.004146,0.000000,0.000503,1,1,2,2,2,2,2
0.480744,0.005506,0.091964,0.010980,0.085867,0.023330,0.000000,0.060169,0.000000,0.010422,0.161706,0.027779,0.000000,0.001909,0.000000,0.001112,1,1,2,2,2,2,2
0.462698,0.006388,0.111010,0.005639,0.045441,0.023663,0.000000,0.055935,0.000310,0.009887,0.169433,0.031910,0.000000,0.001984,0.000000,0.001098,0,1,1,2,2,2,2
0.471203,0.003204,0.090057,0.013449,0.060498,0.023524,0.000000,0.045584,0.027737,0.011503,0.162201,0.025509,0.000000,0.004910,0.000000,0.003027,0,1,1,2,2,2,2
0.370810,0.003743,0.094092,0.013220,0.060545,0.022664,0.000000,0.034493,0.000000,0.008758,0.086760,0.031736,0.009687,0.003471,0.000000,0.001641,0,1,1,2,1,1,1
