Perception_RadarPerception_SPAWN->Perception_RadarPerception_START,Perception_RadarPerception_SPAWN->Perception_RadarPerception_START
0.003821,0.003821
0.009374,0.009374
0.000000,0.000000
0.007277,0.007277
0.000000,0.000000
0.011319,0.011319
0.011115,0.011115
0.010856,0.010856
0.000000,0.000000
0.013102,0.013102
0.000000,0.000000
0.012842,0.012842
0.020812,0.020812
0.022574,0.022574
0.025773,0.025773
0.001967,0.001967
0.016856,0.016856
0.003056,0.003056
0.011095,0.011095
0.011912,0.011912
0.020983,0.020983
0.000000,0.000000
0.003039,0.003039
0.000000,0.000000
0.016356,0.016356
0.024934,0.024934
0.014960,0.014960
0.000830,0.000830
0.018620,0.018620
0.011137,0.011137
0.004534,0.004534
0.005229,0.005229
0.032102,0.032102
0.000779,0.000779
0.021908,0.021908
0.000000,0.000000
0.013017,0.013017
0.014796,0.014796
0.007773,0.007773
0.007452,0.007452
0.008096,0.008096
0.000000,0.000000
0.023101,0.023101
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.020200,0.020200
0.001220,0.001220
0.004631,0.004631
0.005427,0.005427
0.011040,0.011040
0.012385,0.012385
0.000000,0.000000
0.021165,0.021165
0.031010,0.031010
0.001176,0.001176
0.000000,0.000000
0.015475,0.015475
0.012981,0.012981
0.024540,0.024540
0.015697,0.015697
0.000000,0.000000
0.006621,0.006621
0.000000,0.000000
0.009148,0.009148
0.020656,0.020656
