start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
153.001538,26.503718,4.781363,81.878296,0.000000,39.838161,14
162.429076,31.100613,6.343408,78.169172,6.033916,40.781967,15
168.491770,35.517748,21.384294,74.050530,8.333500,29.205698,16
166.904973,25.540012,18.344586,77.226602,0.000000,45.793773,16
181.591936,32.385126,21.139949,79.748812,0.000000,48.318049,18
188.542259,34.615026,22.205659,77.535107,8.975293,45.211174,18
182.135969,31.948544,20.393267,66.216970,22.806180,40.771008,16
168.729873,40.372909,11.070352,71.882220,9.724979,35.679413,13
144.279808,11.146189,29.440096,63.248767,7.494255,32.950501,14
159.309640,8.668200,25.783341,86.564781,0.000000,38.293318,14
174.566908,11.301437,33.069377,88.248488,0.514317,41.433289,14
171.489543,19.565236,20.130568,96.430202,7.966870,27.396667,15
169.268118,37.754011,28.822513,76.659311,2.405015,23.627268,14
156.335418,48.437865,10.548890,73.512388,0.000000,23.836275,14
178.415952,46.098879,22.000051,74.144964,0.418134,35.753924,15
179.888130,54.186467,32.436184,47.950253,0.000000,45.315226,13
187.111773,62.811970,23.238835,52.641895,0.000000,48.419073,14
213.615312,69.269024,34.986626,57.189042,13.338391,38.832229,16
213.420226,69.027102,38.293318,68.942494,0.000000,37.157312,17
196.585484,44.711256,24.380159,70.892389,0.000000,56.601680,16
202.745233,49.737990,31.901229,63.804120,7.368120,49.933774,15
248.997222,35.504139,20.790929,79.350351,0.000000,113.351803,13
276.291360,38.351780,23.836275,77.266579,14.880450,121.956276,15
250.422173,27.396667,41.285712,65.417428,3.523855,112.798511,15
271.430121,38.261856,50.296179,47.556774,0.000000,135.315312,15
283.867643,40.107916,58.665658,42.209205,0.000000,142.884864,16
288.356866,45.886372,52.541953,52.355128,0.000000,137.573413,16
287.656728,44.748020,49.619759,52.220676,5.201946,135.866327,17
291.889332,53.145634,74.348121,30.390210,0.000000,134.005367,18
279.089297,42.928059,73.517216,30.628125,13.183772,118.832125,16
270.044391,38.064639,68.977742,38.336875,21.660185,103.004950,16
231.619385,0.574509,104.138352,17.817924,0.937077,108.151523,11
245.062033,10.094842,98.098158,24.323032,0.000000,112.546001,12
238.893343,18.428488,93.049309,23.270559,0.000000,104.144987,12
206.212220,0.000000,67.248638,28.493589,0.000000,110.469993,7
207.323084,0.000000,58.538353,52.154738,5.536821,91.093172,8
209.267460,0.000000,73.415311,42.742924,1.030309,92.078916,9
226.179644,0.000000,72.911093,80.595011,0.000000,72.673540,13
233.481747,12.369430,75.314338,75.962000,0.000000,69.835979,13
213.804281,18.755001,52.154738,70.013942,0.000000,72.880600,14
218.004861,14.467248,51.546235,76.857591,5.644880,69.488907,14
228.088668,32.581025,34.175704,79.697473,14.324159,67.310307,15
224.588030,27.771694,50.910224,77.287533,1.115539,67.503040,15
220.486675,26.564996,57.041344,98.617598,0.000000,38.262737,16
216.320814,21.761689,71.634785,83.195350,9.011956,30.717034,16
219.697033,44.582074,44.126230,89.125086,0.000000,41.863643,17
218.257992,64.477121,21.502705,90.539324,0.995186,40.743656,17
217.426174,66.964893,16.353009,89.967520,0.000000,44.140752,17
223.722651,77.851733,5.113346,90.127934,4.964661,45.664977,17
198.631767,43.484795,35.307938,68.648478,0.000000,51.190556,15
202.986940,52.244809,40.771141,61.204886,0.000000,48.766104,16
