start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
0.605766,0.076190,0.073861,0.088552,0.016672,0.350491,19
0.584069,0.066269,0.077025,0.091856,0.000000,0.348919,18
0.593196,0.067640,0.080928,0.086345,0.033645,0.324638,20
0.546123,0.028459,0.096193,0.096416,0.009667,0.315388,19
0.573317,0.045393,0.088552,0.115533,0.010007,0.313832,22
0.571320,0.056747,0.083046,0.115792,0.012761,0.302974,21
0.592767,0.075051,0.081134,0.107804,0.000000,0.328778,20
0.609008,0.076480,0.075272,0.111775,0.000000,0.345481,20
0.605956,0.096899,0.082221,0.076762,0.000000,0.350074,19
0.609031,0.090740,0.070664,0.105087,0.002669,0.339871,18
0.600520,0.080304,0.073810,0.111679,0.000000,0.334727,20
0.586567,0.062727,0.108149,0.079491,0.000000,0.336200,20
0.582667,0.066161,0.104981,0.073312,0.000000,0.338213,21
0.575257,0.065814,0.109179,0.062284,0.000000,0.337980,22
0.580441,0.057421,0.112209,0.056586,0.027672,0.326553,21
0.534368,0.067771,0.073883,0.073100,0.037524,0.282090,20
0.514824,0.056140,0.071983,0.109413,0.000000,0.277288,20
0.531553,0.049757,0.073312,0.111029,0.014513,0.282942,21
0.522741,0.047084,0.063599,0.131077,0.002111,0.278870,19
0.545033,0.045625,0.051466,0.173169,0.005355,0.269418,22
0.564947,0.046597,0.044286,0.186262,0.019035,0.268767,24
0.567670,0.047198,0.047317,0.205209,0.003250,0.264696,25
0.584983,0.059744,0.045831,0.205476,0.004159,0.269773,23
0.572946,0.054865,0.072762,0.178113,0.024725,0.242481,22
0.567713,0.053471,0.084203,0.188748,0.013539,0.227752,23
0.549268,0.076161,0.040995,0.181218,0.005760,0.245134,18
0.557724,0.077264,0.051585,0.183632,0.012327,0.232916,19
0.495765,0.020757,0.072207,0.159791,0.011853,0.231157,17
0.511693,0.041011,0.042416,0.169601,0.011315,0.247350,18
0.499779,0.033253,0.058216,0.162804,0.000000,0.245506,19
0.510140,0.032513,0.066027,0.150031,0.000000,0.261569,19
0.506770,0.026670,0.071126,0.149172,0.000000,0.259802,18
